0: 역곡상상시장 | Type: 상설장 | Addr: 경기도 부천시 원미구 부일로749번길 31 | Lat/Lon: 37.48757743,126.8118954 | Cycle: 매일
1241: 괴산전통시장 | Type: 상설장+3일장 | Addr: 충청북도 괴산군 괴산읍 읍내로 15길8-8 | Lat/Lon: 36.81122141,127.795017 | Cycle: 3일+8일
1242: 당진전통시장 | Type: 상설장+5일장 | Addr: 충청남도 당진시 당진시장길 100 | Lat/Lon: 36.88993159,126.6296051 | Cycle: 5일+10일
1243: 매포전통시장(매포재래시장) | Type: 상설장+4일장 | Addr: 충청북도 단양군 매포읍 평동24길 8 | Lat/Lon: 37.03422177,128.2990703 | Cycle: 4일+9일
1244: 마로관기시장(관기재래시장) | Type: 4일장 | Addr: 충청북도 보은군 마로면 관기3길 6-7 | Lat/Lon: 36.43524115,127.8175958 | Cycle: 4일+9일
1245: 결초보은시장(구 보은종합시장) | Type: 상설장 | Addr: 충청북도 보은군 보은읍 삼산로3길 12-1 | Lat/Lon: 36.48291338,127.7193275 | Cycle: 1일+6일
1246: 보은전통시장 | Type: 상설장 | Addr: 충청북도 보은군 보은읍 삼산로 17-1 | Lat/Lon: 36.48430017,127.7201103 | Cycle: 1일+6일
1247: 삼승원남시장(원남재래시장) | Type: 3일장 | Addr: 충청북도 보은군 삼승면 삼승탄부로 12 | Lat/Lon: 36.39692314,127.7331366 | Cycle: 3일+8일
1248: 회인재래시장 | Type: 상설장+4일장 | Addr: 충청북도 보은군 회인면 회인로 34 | Lat/Lon: 36.49052262,127.5978628 | Cycle: 4일+9일
1249: 영동중앙시장 | Type: 상설장+4일장 | Addr:  | Lat/Lon: 36.17467013,127.7756992 | Cycle: 4일+9일
1250: 영동전통시장 | Type: 상설장+4일장 | Addr:  | Lat/Lon: 36.17521123,127.7756379 | Cycle: 4일+9일
1251: 옥천상가 | Type: 상설장 | Addr: 충청북도 옥천군 옥천읍 삼금로 45 | Lat/Lon: 36.302388,127.5682115 | Cycle: 매일
1252: 옥천공설시장 | Type: 상설장 | Addr: 충청북도 옥천군 옥천읍 삼금로 5길 5-14 | Lat/Lon: 36.30251559,127.5679118 | Cycle: 매일
1253: 감곡시장 | Type: 상설장+3일장 | Addr: 충청북도 음성군 감곡면 장감로 132번길 22 | Lat/Lon: 37.11822831,127.6391733 | Cycle: 3일+8일
1254: 무극시장 | Type: 상설장+5일장 | Addr: 충청북도 음성군 금왕읍 무극로308번길 12-2 | Lat/Lon: 36.99267414,127.5960077 | Cycle: 5일+10일
1255: 대소시장 | Type: 상설장+3일장 | Addr: 충청북도 음성군 대소면 오산로 36 | Lat/Lon: 36.96654372,127.4850145 | Cycle: 3일+8일
1256: 삼성시장 | Type: 상설장 | Addr: 충청북도 음성군 삼성면 대성로 608-2 | Lat/Lon: 37.01800836,127.4991966 | Cycle: 1일+6일
1257: 성환이화시장 | Type: 상설장 | Addr: 충청남도 천안시 서북구 성환읍 종합시장길 17 | Lat/Lon: 36.91925493,127.1298906 | Cycle: 1일+6일
1258: 청천전통시장 | Type: 상설장+5일장 | Addr: 충청북도 괴산군 청천면 청천2길 10 | Lat/Lon: 36.65914155,127.7378523 | Cycle: 5일+10일
1259: 박달재전통시장 | Type: 상설장 | Addr: 충청북도 제천시 백운면 평동로 4-8 | Lat/Lon: 37.13820858,128.02257 | Cycle: 1일+6일
1260: 단양구경시장(단양인정시장) | Type: 상설장 | Addr: 충청북도 단양군 단양읍 도전5길 31 | Lat/Lon: 36.9824892,128.3699866 | Cycle: 1일+6일
1261: 음성시장 | Type: 상설장 | Addr: 충청북도 음성군 음성읍 문화1길 14 | Lat/Lon: 36.93816952,127.6921309 | Cycle: 2일+7일
1262: 내토전통시장 | Type: 상설장 | Addr: 충청북도 제천시 용두천로 11길 5 | Lat/Lon: 37.1373583,128.2124054 | Cycle: 매일
1263: 동문전통시장 | Type: 상설장 | Addr: 충청북도 제천시 용두천로 125 | Lat/Lon: 37.13850912,128.2135267 | Cycle: 매일
1264: 제천약초시장 | Type: 상설장 | Addr: 충청북도 제천시 원화산로 121 | Lat/Lon: 37.12788708,128.219591 | Cycle: 매일
1265: 제천역전한마음시장 | Type: 상설장+3일장 | Addr: 충청북도 제천시 내토로 28길 12 | Lat/Lon: 37.1289856,128.2064541 | Cycle: 3일+8일
1266: 제천고추시장 | Type: 상설장 | Addr: 충청북도 제천시 바이오밸리로 212 | Lat/Lon: 37.15643952,128.1750444 | Cycle: 매일
1267: 돌고래시장 | Type: 상설장 | Addr: 경기도 성남시 분당구 내정로174번길 42 (파크타운서안아파트) | Lat/Lon: 37.37153075,127.1221765 | Cycle: 매일
1268: 코끼리시장 | Type: 상설장 | Addr: 경기도 성남시 분당구 내정로 166번길 7-6 | Lat/Lon: 37.37314665,127.1204067 | Cycle: 매일
1269: 분당종합시장 | Type: 상설장 | Addr: 경기도 성남시 분당구 돌마로 366번길 42 | Lat/Lon: 37.36718424,127.1267528 | Cycle: 매일
1270: 현대프라자시장 | Type: 상설장 | Addr: 경기도 성남시 분당구 돌마로 364 | Lat/Lon: 37.3699897,127.1236643 | Cycle: 매일
1271: 동신종합시장 | Type: 상설장 | Addr: 경기도 성남시 분당구 돌마로 361 | Lat/Lon: 37.37062115,127.1229653 | Cycle: 매일
1272: 분당우성시장 | Type: 상설장 | Addr: 경기도 성남시 분당구 중앙공원로40번길 42 | Lat/Lon: 37.37818238,127.1323819 | Cycle: 매일
1273: 미래타운제2종합시장 | Type: 상설장 | Addr: 경기도 성남시 분당구 불정로376번길 31 | Lat/Lon: 37.37225503,127.1388863 | Cycle: 매일
1274: 미래그린시장 | Type: 상설장 | Addr: 경기도 성남시 분당구 불정로386번길 10 (효자촌미래타운아파트) | Lat/Lon: 37.37341572,127.1380307 | Cycle: 매일
1275: 범한프라자시장 | Type: 상설장 | Addr: 경기도 성남시 분당구 불정로376번길 37 | Lat/Lon: 37.37163004,127.1394386 | Cycle: 매일
1276: 미금현대벤처빌시장 | Type: 상설장 | Addr: 경기도 성남시 분당구 돌마로90번길 8 | Lat/Lon: 37.34928693,127.1117684 | Cycle: 매일
1277: 금호행복시장(금호시장) | Type: 상설장 | Addr: 경기도 성남시 분당구 내정로 165번길 38 | Lat/Lon: 37.37665581,127.1162348 | Cycle: 매일
1278: 정선아리랑시장 | Type: 상설장 | Addr: 강원특별자치도 정선군 정선읍 봉양7길 39 | Lat/Lon: 37.3803854,128.6652325 | Cycle: 2일+7일
1279: 현대시장(분당) | Type: 상설장 | Addr: 경기도 성남시 분당구 중앙공원로40번길 8 | Lat/Lon: 37.37970477,127.1301725 | Cycle: 매일
1280: 코코프라자시장 | Type: 상설장 | Addr: 경기도 성남시 분당구 서현로210번길 20 | Lat/Lon: 37.38586536,127.1240404 | Cycle: 매일
1281: 중앙공설시장 | Type: 상설장 | Addr: 경기도 성남시 수정구 수정로 109 | Lat/Lon: 37.44139541,127.1321099 | Cycle: 매일
1282: 현대시장 | Type: 상설장 | Addr: 경기도 성남시 수정구 수정북로18 | Lat/Lon: 37.4417019,127.1319748 | Cycle: 매일
1283: 하대원공설시장 | Type: 상설장 | Addr: 경기도 성남시 중원구 마지로 118 | Lat/Lon: 37.42740887,127.1422648 | Cycle: 매일
1284: 상대원시장 | Type: 상설장 | Addr: 경기도 성남시 중원구 희망로344번길 6 | Lat/Lon: 37.43597453,127.158778 | Cycle: 매일
1285: 시화공구상가 | Type: 상설장 | Addr: 경기도 시흥시 공단1대로 204 | Lat/Lon: 37.33771151,126.7247015 | Cycle: 매일
1286: 모란전통기름시장 | Type: 상설장 | Addr: 경기도 성남시 중원구 둔촌대로 83번길 7 | Lat/Lon: 37.4309121,127.1280127 | Cycle: 매일
1287: 금광시장 | Type: 상설장 | Addr: 경기도 성남시 중원구 산성대로426번길 5 | Lat/Lon: 37.45003783,127.159904 | Cycle: 매일
1288: 용인중앙시장 | Type: 상설장+5일장 | Addr: 경기도 용인시 처인구 금령로107번길 13 | Lat/Lon: 37.23671682,127.2078548 | Cycle: 5일+10일
1289: 모란종합시장 | Type: 상설장+4일장 | Addr: 경기도 성남시 중원구 성남대로 1127 | Lat/Lon: 37.4303345,127.1288817 | Cycle: 4일+9일
1290: 은행시장 | Type: 상설장 | Addr: 경기도 성남시 중원구 산성대로 526 | Lat/Lon: 37.45758204,127.164475 | Cycle: 매일
1291: 모란가축시장 | Type: 상설장 | Addr: 경기도 성남시 중원구 성남대로 1127 | Lat/Lon: 37.4303345,127.1288817 | Cycle: 매일
1292: 권선종합시장 | Type: 상설장 | Addr: 경기도 수원시 권선구 세권로 185 | Lat/Lon: 37.25609894,127.0245738 | Cycle: 매일
1293: 구매탄시장 | Type: 상설장 | Addr: 경기도 수원시 영통구 매여울로53번길 50-1 | Lat/Lon: 37.27260017,127.0419199 | Cycle: 매일
1294: 정자시장 | Type: 상설장 | Addr: 경기도 수원시 장안구 수성로261번길 16 | Lat/Lon: 37.29069027,127.0008813 | Cycle: 매일
1295: 장안문거북시장 | Type: 상설장 | Addr: 경기도 수원시 장안구 수성로382번길 24 | Lat/Lon: 37.29315046,127.0139733 | Cycle: 매일
1296: 반딧불이연무시장 | Type: 상설장 | Addr: 경기도 수원시 장안구 월드컵로428번길 10 | Lat/Lon: 37.29395937,127.0259733 | Cycle: 매일
1297: 조원시장 | Type: 상설장 | Addr: 경기도 수원시 장안구 조원로89번길 8 | Lat/Lon: 37.30078207,127.0153395 | Cycle: 매일
1298: 북수원시장 | Type: 상설장 | Addr: 경기도 수원시 장안구 파장로82번길 9 | Lat/Lon: 37.30704501,126.992183 | Cycle: 매일
1299: 시민상가시장 | Type: 상설장 | Addr: 경기도 수원시 팔달구 팔달문로4번길 19 | Lat/Lon: 37.27667892,127.0179844 | Cycle: 매일
1300: 영동시장 | Type: 상설장 | Addr: 경기도 수원시 팔달구 수원천로255번길 6 | Lat/Lon: 37.27681569,127.0186497 | Cycle: 매일
1301: 지동시장 | Type: 상설장 | Addr: 경기도 수원시 팔달구 팔달문로 19 | Lat/Lon: 37.27788606,127.0196309 | Cycle: 매일
1302: 화서시장 | Type: 상설장 | Addr: 경기도 수원시 팔달구 동말로 72 | Lat/Lon: 37.27858147,127.0020973 | Cycle: 매일
1303: 미나리광시장 | Type: 상설장 | Addr: 경기도 수원시 팔달구 수원천로 266-4 | Lat/Lon: 37.27727335,127.0196307 | Cycle: 매일
1304: 매산시장 | Type: 상설장 | Addr: 경기도 수원시 팔달구 권선로 477 | Lat/Lon: 37.26457025,127.0033483 | Cycle: 매일
1305: 구천동공구상가시장 | Type: 상설장 | Addr: 경기도 수원시 팔달구 수원천로199번길 5 | Lat/Lon: 37.27211975,127.0173519 | Cycle: 매일
1306: 남문로데오시장 | Type: 상설장 | Addr: 경기도 수원시 팔달구 행궁로 88 | Lat/Lon: 37.27463391,127.0155146 | Cycle: 매일
1307: 못골종합시장 | Type: 상설장 | Addr: 경기도 수원시 팔달구 수원천로 254 | Lat/Lon: 37.27618303,127.0200138 | Cycle: 매일
1308: 남문패션1번가시장 | Type: 상설장 | Addr: 경기도 수원시 팔달구 정조로758번길 24 | Lat/Lon: 37.27562469,127.0181081 | Cycle: 매일
1309: 역전시장 | Type: 상설장 | Addr: 경기도 수원시 팔달구 매산로 2-10 | Lat/Lon: 37.26630163,127.0023389 | Cycle: 매일
1310: 팔달문시장 | Type: 상설장 | Addr: 경기도 수원시 팔달구 정조로770번길 17 | Lat/Lon: 37.27685014,127.0178829 | Cycle: 매일
1311: 도일시장 | Type: 상설장+3일장 | Addr: 경기도 안산시 단원구 도일로 100 | Lat/Lon: 37.33934833,126.7839859 | Cycle: 3일+8일
1312: 시흥삼미시장 | Type: 상설장 | Addr: 경기도 시흥시 삼미시장2길 35 | Lat/Lon: 37.44040657,126.7838201 | Cycle: 매일
1313: 정왕시장 | Type: 상설장 | Addr: 경기도 시흥시 정왕시장길 51 | Lat/Lon: 37.34580179,126.748564 | Cycle: 매일
1314: 오이도전통수산시장 | Type: 상설장 | Addr: 경기도 시흥시 오이도로 167 173 | Lat/Lon: 37.34588337,126.6882074 | Cycle: 매일
1315: 궁평항해오름수산시장 | Type: 상설장 | Addr: 경기도 화성시 서신면 궁평항로 1049-24 | Lat/Lon: 37.11602674,126.6812763 | Cycle: 매일
1316: 안강공설시장 | Type: 상설장+4일장 | Addr: 경상북도 경주시 안강읍 비화중로 3길 26-3 | Lat/Lon: 35.99030205,129.2217127 | Cycle: 4일+9일
1317: 안산시시민시장 | Type: 상설장+5일장 | Addr: 경기도 안산시 단원구 화랑로 149 | Lat/Lon: 37.32536495,126.8050908 | Cycle: 5일+10일
1318: 광시시장 | Type: 3일장 | Addr: 충청남도 예산군 광시면 예당로 165-22 | Lat/Lon: 36.54911162,126.7744446 | Cycle: 3일+8일
1319: 덕산시장 | Type: 4일장 | Addr: 충청남도 예산군 덕산면 읍내서길 2-1 | Lat/Lon: 36.70498477,126.6681533 | Cycle: 4일+9일
1320: 역전시장 | Type: 상설장+3일장 | Addr: 충청남도 예산군 예산읍 역전로 84 | Lat/Lon: 36.68704166,126.829854 | Cycle: 3일+8일
1321: 예산상설시장 | Type: 상설장+5일장 | Addr: 충청남도 예산군 예산읍 예산시장길 2 | Lat/Lon: 36.67723471,126.8494508 | Cycle: 5일+10일
1322: 예산시장 | Type: 5일장 | Addr: 충청남도 예산군 예산읍 형제고개로 967 | Lat/Lon: 36.67723471,126.8494508 | Cycle: 5일+10일
1323: 삽교시장 | Type: 상설장+5일장 | Addr: 충청남도 예산군 삽교읍 두리3길 50-6 | Lat/Lon: 36.68742244,126.7410344 | Cycle: 2일+5일
1324: 천안역전시장 | Type: 상설장 | Addr: 충청남도 천안시 동남구 공설시장2길 15 | Lat/Lon: 36.81006288,127.1498779 | Cycle: 매일
1325: 천안중앙시장(구 남산중앙시장) | Type: 상설장 | Addr: 충청남도 천안시 동남구 사직2길 19 (남산중앙시장상인회) | Lat/Lon: 36.80032317,127.1484498 | Cycle: 매일
1326: 병천시장 | Type: 상설장 | Addr: 충청남도 천안시 동남구 병천면 아우내장터1길 46 | Lat/Lon: 36.76242111,127.2981701 | Cycle: 1일+6일
1327: 봉동시장 | Type: 상설장+5일장 | Addr: 전북특별차치도 완주군 봉동읍 봉동동서로 134-5 | Lat/Lon: 35.93871982,127.1670778 | Cycle: 5일+10일
1328: 북부시장 | Type: 상설장+4일장 | Addr: 전북특별차치도 익산시 인북로 219 | Lat/Lon: 35.94821919,126.9565852 | Cycle: 4일+9일
1329: 청양전통시장 | Type: 상설장 | Addr: 충청남도 청양군 청양읍 칠갑산로6길 6 | Lat/Lon: 36.45048364,126.8018476 | Cycle: 2일+7일
1330: 정산시장 | Type: 상설장+5일장 | Addr: 충청남도 청양군 정산면 정현길 54 | Lat/Lon: 36.41059786,126.9480121 | Cycle: 5일+10일
1331: 태안동부시장(태안특산물전통시장) | Type: 상설장+3일장 | Addr: 충청남도 서산시 시장4길 32 | Lat/Lon: 36.78114144,126.4582001 | Cycle: 3일+8일
1332: 안면도수산시장(안면도장터) | Type: 상설장 | Addr: 충청남도 태안군 안면읍 장터로 104 | Lat/Lon: 36.51635222,126.3460071 | Cycle: 매일
1333: 태안서부시장 | Type: 상설장 | Addr: 충청남도 태안군 태안읍 시장2길 32-7 (남문3리마을회관) | Lat/Lon: 36.75299449,126.2968375 | Cycle: 매일
1334: 갈산전통시장 | Type: 3일장 | Addr: 충청남도 홍성군 갈산면 상촌로 29 | Lat/Lon: 36.6036997,126.5505509 | Cycle: 3일+8일
1335: 광천전통시장 | Type: 상설장+4일장 | Addr: 충청남도 홍성군 광천읍 광천로 285 | Lat/Lon: 36.4998307,126.6252434 | Cycle: 4일+9일
1336: 광천문화시장 | Type: 4일장 | Addr: 충청남도 홍성군 광천읍 광천로323번길 15-1 | Lat/Lon: 36.50232616,126.6250081 | Cycle: 4일+9일
1337: 홍성상설시장 | Type: 상설장 | Addr: 충청남도 홍성군 홍성읍 아문길 60 | Lat/Lon: 36.59973826,126.6637095 | Cycle: 매일
1338: 홍성전통시장 | Type: 상설장 | Addr: 충청남도 홍성군 홍성읍 홍성천길 242 | Lat/Lon: 36.60214738,126.6680243 | Cycle: 1일+6일
1339: 전주남부시장 | Type: 상설장 | Addr: 전북특별차치도 전주시 완산구 풍남문1길 19-3 | Lat/Lon: 35.81278651,127.1475386 | Cycle: 매일
1340: 목도재래시장 | Type: 상설장+4일장 | Addr: 충청북도 괴산군 불정면 목도로4길 11 | Lat/Lon: 36.87204755,127.8530473 | Cycle: 4일+9일
1341: 연풍전통시장 | Type: 상설장 | Addr: 충청북도 괴산군 연풍면 향교로홍문길 5 | Lat/Lon: 36.76472468,127.9951005 | Cycle: 2일+7일
1342: 제주시서문공설시장 | Type: 상설장 | Addr: 제주특별자치도 제주시 서문로4길 13-2 | Lat/Lon: 33.51134646,126.5179035 | Cycle: 매일
1343: 스타프라자전통시장 | Type: 상설장 | Addr: 경기도 안산시 상록구 화랑로 513 | Lat/Lon: 37.32081031,126.8447251 | Cycle: 매일
1344: 황금시장 | Type: 상설장+5일장 | Addr: 경상북도 김천시 황금시장4길20 | Lat/Lon: 36.11666261,128.1252827 | Cycle: 5일+10일
1345: 신안프라자전통시장 | Type: 상설장 | Addr: 경기도 안산시 상록구 반석로 54 | Lat/Lon: 37.29647214,126.8658207 | Cycle: 매일
1346: 월드프라자 | Type: 상설장 | Addr: 경기도 안산시 상록구 본삼로 60 | Lat/Lon: 37.30056356,126.8664563 | Cycle: 매일
1347: 안산패션타운전통시장 | Type: 상설장 | Addr: 경기도 안산시 상록구 삼리로 45 | Lat/Lon: 37.30497907,126.8446674 | Cycle: 매일
1348: 안산 다농마트 전통시장 | Type: 상설장 | Addr: 경기도 안산시 상록구 예술광장로 1 | Lat/Lon: 37.32836033,126.8442469 | Cycle: 매일
1349: 안성맞춤시장 | Type: 상설장 | Addr: 경기도 안성시 시장길 37 | Lat/Lon: 37.00663081,127.2703585 | Cycle: 매일
1350: 중앙시장 | Type: 상설장 | Addr: 경기도 안성시 장기로45번길 30 | Lat/Lon: 37.00656227,127.2687966 | Cycle: 2일+7일
1351: 일죽시장 | Type: 상설장 | Addr: 경기도 안성시 일죽면 금일로 467 | Lat/Lon: 37.09336892,127.4784203 | Cycle: 매일
1352: 죽산시장 | Type: 5일장 | Addr: 경기도 안성시 죽산면 중서길 8-9 | Lat/Lon: 37.07598943,127.4233876 | Cycle: 5일+10일
1353: 안양관양시장 | Type: 상설장 | Addr: 경기도 안양시 동안구 관평로 336번길 31 | Lat/Lon: 37.4052233,126.9593052 | Cycle: 매일
1354: 안양호계종합시장 | Type: 상설장 | Addr: 경기도 안양시 동안구 흥안대로133번길 59-2 | Lat/Lon: 37.37338078,126.9582499 | Cycle: 매일
1355: 안양남부시장 | Type: 상설장 | Addr: 경기도 안양시 만안구 장내로 140번길 51 | Lat/Lon: 37.39593498,126.924956 | Cycle: 매일
1356: 중앙시장 | Type: 상설장 | Addr: 경기도 안양시 만안구 냉천로 196 | Lat/Lon: 37.39757136,126.919669 | Cycle: 매일
1357: 왜관시장 | Type: 상설장 | Addr: 경상북도 칠곡군 왜관읍 시장2길 9 | Lat/Lon: 35.9951519,128.39825 | Cycle: 1일+6일
1358: 석수시장 | Type: 상설장 | Addr: 경기도 안양시 만안구 석천로 171번길 20 | Lat/Lon: 37.4128602,126.9079728 | Cycle: 매일
1359: 육동시장 | Type: 상설장 | Addr: 경기도 안양시 만안구 수리산로 47번길 38 | Lat/Lon: 37.39058613,126.9302236 | Cycle: 매일
1360: 안양중앙인정시장 | Type: 상설장 | Addr: 경기도 안양시 만안구 냉천로185번길 8 | Lat/Lon: 37.39648106,126.9195685 | Cycle: 매일
1361: 중부농수산물시장 | Type: 상설장 | Addr: 경기도 안양시 만안구 안양로248번길23 | Lat/Lon: 37.39590837,126.9256223 | Cycle: 매일
1362: 기장시장 | Type: 상설장 | Addr: 부산광역시 기장군 기장읍 읍내로104번길 16 | Lat/Lon: 35.24369155,129.2148692 | Cycle: 매일
1363: 양수리전통시장(양평양수리시장) | Type: 상설장 | Addr: 경기도 양평군 양서면 양수로150번길 3-15 | Lat/Lon: 37.54506648,127.3197944 | Cycle: 1일+6일
